customer_tweet_id,brand_tweet_id,customer_text_raw,customer_text,brand_text_raw,brand_text,links,brand,created_at_customer,created_at_brand
281003,281002,#AmazonIndia why you play flash deal..stop chitting..if don't able to give..don't make any flash deal..worst company.. https://t.co/gHtJOvyZpJ,#AmazonIndia why you play flash deal..stop chitting..if don't able to give..don't make any flash deal..worst company.. https://t.co/gHtJOvyZpJ,@182957 we consider them as personal information. Our Twitter page is visible to public. (3/3) ^VM,we consider them as personal information. Our Twitter page is visible to public. (3/3),,AmazonHelp,Fri Oct 06 09:45:34 +0000 2017,Fri Oct 06 10:47:12 +0000 2017
281003,281004,#AmazonIndia why you play flash deal..stop chitting..if don't able to give..don't make any flash deal..worst company.. https://t.co/gHtJOvyZpJ,#AmazonIndia why you play flash deal..stop chitting..if don't able to give..don't make any flash deal..worst company.. https://t.co/gHtJOvyZpJ,"@182957 so that we work on improving our services. Please don’t provide your order details, (2/3) ^VM","so that we work on improving our services. Please don’t provide your order details, (2/3)",,AmazonHelp,Fri Oct 06 09:45:34 +0000 2017,Fri Oct 06 10:47:00 +0000 2017
281008,281006,@115850 Hats off to amazon for delivering order at 11 pm to meet deadline.,Hats off to amazon for delivering order at 11 pm to meet deadline.,@171994 Sorry for the late night delivery. I'll forward your feedback to the team internally. ^AP,Sorry for the late night delivery. I'll forward your feedback to the team internally.,,AmazonHelp,Fri Oct 06 10:22:26 +0000 2017,Fri Oct 06 10:47:00 +0000 2017
281007,281009,@AmazonHelp Its a good thing actually that ur team strives hard to meet deadlines. Try to deliver it early next time.,Its a good thing actually that ur team strives hard to meet deadlines. Try to deliver it early next time.,"@171994 Thanks for the trust you have in us, Mandeep. I will forward your feedback to our team internally to work on it.  ^SB","Thanks for the trust you have in us, Mandeep. I will forward your feedback to our team internally to work on it.",,AmazonHelp,Fri Oct 06 10:49:12 +0000 2017,Fri Oct 06 11:25:32 +0000 2017
281012,281010,"@116324 everytime @115830 uses Hermes either my delivery is late a week or lost, please stop using hermes.","everytime uses Hermes either my delivery is late a week or lost, please stop using hermes.",@182958 Sorry about this. Do you have a current order that you are waiting on? Is there a tracking update?: https://t.co/aaDyEz1VgE ^PK,Sorry about this. Do you have a current order that you are waiting on? Is there a tracking update?: https://t.co/aaDyEz1VgE,https://t.co/aaDyEz1VgE,AmazonHelp,Fri Oct 06 10:41:49 +0000 2017,Fri Oct 06 10:46:33 +0000 2017
281017,281018,"@AmazonHelp No everyday i phone everyday they say its definitely coming today, but even hermes is saying lost come on now","No everyday i phone everyday they say its definitely coming today, but even hermes is saying lost come on now","@182958 When you got in touch, did we advise waiting until a certain date? ^BM","When you got in touch, did we advise waiting until a certain date?",,AmazonHelp,Fri Oct 06 11:05:40 +0000 2017,Fri Oct 06 11:17:00 +0000 2017
281003,281005,#AmazonIndia why you play flash deal..stop chitting..if don't able to give..don't make any flash deal..worst company.. https://t.co/gHtJOvyZpJ,#AmazonIndia why you play flash deal..stop chitting..if don't able to give..don't make any flash deal..worst company.. https://t.co/gHtJOvyZpJ,@182957 We are sorry to hear your order was cancelled. We'll have your comments forwarded to our team internally (1/3) ^VM,We are sorry to hear your order was cancelled. We'll have your comments forwarded to our team internally (1/3),,AmazonHelp,Fri Oct 06 09:45:34 +0000 2017,Fri Oct 06 10:46:33 +0000 2017
281022,281021,A friend has received defective #OnePlus5 &amp; @115850 are refusing to replace it. Is this the level of service we should expect? 1/2,A friend has received defective #OnePlus5 & are refusing to replace it. Is this the level of service we should expect? 1/2,@182959 Have you reported this to our support team here: https://t.co/R3EfhzgU8B? We'll definitely look into it. 2/2 ^PS,Have you reported this to our support team here: https://t.co/R3EfhzgU8B? We'll definitely look into it. 2/2,https://t.co/R3EfhzgU8B,AmazonHelp,Fri Oct 06 10:11:18 +0000 2017,Fri Oct 06 10:46:00 +0000 2017
281025,281024,"@137341 Any idea how I can fix my Kindle Paperwhite, some parts of the screen has become unresponsive. I tried doing a factory reset.","Any idea how I can fix my Kindle Paperwhite, some parts of the screen has become unresponsive. I tried doing a factory reset.",@182960 Kindly contact our team here: https://t.co/tc3VJIYzxn and we'll help you out. ^GK,Kindly contact our team here: https://t.co/tc3VJIYzxn and we'll help you out.,https://t.co/tc3VJIYzxn,AmazonHelp,Fri Oct 06 09:08:53 +0000 2017,Fri Oct 06 10:46:00 +0000 2017
281022,281023,A friend has received defective #OnePlus5 &amp; @115850 are refusing to replace it. Is this the level of service we should expect? 1/2,A friend has received defective #OnePlus5 & are refusing to replace it. Is this the level of service we should expect? 1/2,"@182959 Sorry to know a defective item was delivered, we certainly did not expect this to happen. 1/2 ^PS","Sorry to know a defective item was delivered, we certainly did not expect this to happen. 1/2",,AmazonHelp,Fri Oct 06 10:11:18 +0000 2017,Fri Oct 06 10:44:00 +0000 2017
277870,281123,@115850 @AmazonHelp I have talked to customer service executive they are now denying to refund me in bank account but I was told I will be refunded in bank acc.,I have talked to customer service executive they are now denying to refund me in bank account but I was told I will be refunded in bank acc.,@182361 I'm sorry for the trouble you are facing. Please fill this form: https://t.co/beaaDm0muc and we'll get back to you soon.^SI,I'm sorry for the trouble you are facing. Please fill this form: https://t.co/beaaDm0muc and we'll get back to you soon.,https://t.co/beaaDm0muc,AmazonHelp,Fri Oct 06 09:16:25 +0000 2017,Fri Oct 06 11:13:08 +0000 2017
281126,281124,"So @2600 decided to give my order to a random resident of my building named Nizar, and I have no fucking idea who this is","So decided to give my order to a random resident of my building named Nizar, and I have no fucking idea who this is","@182985 Hello, we're so sorry about that, who was the carrier in charge of your delivery please ? 
^KE","Hello, we're so sorry about that, who was the carrier in charge of your delivery please ?",,AmazonHelp,Fri Oct 06 11:06:00 +0000 2017,Fri Oct 06 11:13:00 +0000 2017
281129,281128,@115850 now days you are selling very useless and bad quality of product not expected from you that 😕,now days you are selling very useless and bad quality of product not expected from you that 😕,@182986 Looks like you had a bad experience with us. Please let us know what went wrong and we'll assist you accordingly. ^SH,Looks like you had a bad experience with us. Please let us know what went wrong and we'll assist you accordingly.,,AmazonHelp,Fri Oct 06 11:02:32 +0000 2017,Fri Oct 06 11:12:02 +0000 2017
281132,281130,@32160 @182988 @118341 i bought mass gainer pro though @115850 was properly sealed bt the quantity was a little more thn half😓,i bought mass gainer pro though was properly sealed bt the quantity was a little more thn half😓,@182987 team here: https://t.co/R3EfhzgU8B. We'll definitely look into it. 2/2 ^PS,team here: https://t.co/R3EfhzgU8B. We'll definitely look into it. 2/2,https://t.co/R3EfhzgU8B.,AmazonHelp,Fri Oct 06 10:56:43 +0000 2017,Fri Oct 06 11:11:00 +0000 2017
281131,281133,@AmazonHelp @115850  guys ur such gestures win customers....love to shop with u guys.. anyway @32160 is not accepting wht they did..lev,guys ur such gestures win customers....love to shop with u guys.. anyway is not accepting wht they did..lev,@182987 We're glad you liked our services. Do keep us posted for any further concerns. ^SQ,We're glad you liked our services. Do keep us posted for any further concerns.,,AmazonHelp,Fri Oct 06 23:54:39 +0000 2017,Sat Oct 07 00:12:26 +0000 2017
281143,281142,"@AmazonHelp ORDER # 171-2612136-1854732, 171-1993786-7442743
Paid by netbanking. Money is deducted from my acc, still the order was cancelled. No help","ORDER # 171-2612136-1854732, 171-1993786-7442743 Paid by netbanking. Money is deducted from my acc, still the order was cancelled. No help","@182990 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public. (2/2)^AU","Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public. (2/2)",,AmazonHelp,Fri Oct 06 11:02:54 +0000 2017,Fri Oct 06 11:10:34 +0000 2017
281146,281145,@115850 Your customer service sucks. After 15 mins with an cs exec yday explaining my problem and giving all details I am going in loops .,Your customer service sucks. After 15 mins with an cs exec yday explaining my problem and giving all details I am going in loops .,@182990 Sorry for the hassle Samidha. Could you please tell us what issue you're facing with us? ^HN,Sorry for the hassle Samidha. Could you please tell us what issue you're facing with us?,,AmazonHelp,Fri Oct 06 10:45:11 +0000 2017,Fri Oct 06 10:59:37 +0000 2017
281143,281144,"@AmazonHelp ORDER # 171-2612136-1854732, 171-1993786-7442743
Paid by netbanking. Money is deducted from my acc, still the order was cancelled. No help","ORDER # 171-2612136-1854732, 171-1993786-7442743 Paid by netbanking. Money is deducted from my acc, still the order was cancelled. No help",@182990 I'm sorry for the trouble. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest. (1/2)^AU,I'm sorry for the trouble. Please fill this form: https://t.co/beaaDm0muc and I’ll contact you at the earliest. (1/2),https://t.co/beaaDm0muc,AmazonHelp,Fri Oct 06 11:02:54 +0000 2017,Fri Oct 06 11:10:34 +0000 2017
281132,281134,@32160 @182988 @118341 i bought mass gainer pro though @115850 was properly sealed bt the quantity was a little more thn half😓,i bought mass gainer pro though was properly sealed bt the quantity was a little more thn half😓,@182987 Sorry to know you received an incomplete item. certainly not intended. Have you reported this to our support 1/2 ^PS,Sorry to know you received an incomplete item. certainly not intended. Have you reported this to our support 1/2,,AmazonHelp,Fri Oct 06 10:56:43 +0000 2017,Fri Oct 06 11:09:27 +0000 2017
281149,281147,@115850 ordered Echo. It says that it will be delivered on 6 Nov! One month! Too bad it's not mentioned anywhere.,ordered Echo. It says that it will be delivered on 6 Nov! One month! Too bad it's not mentioned anywhere.,@182991 Your feedback helps us improvise. I'll ensure to share your comments internally to work on. ^CB,Your feedback helps us improvise. I'll ensure to share your comments internally to work on.,,AmazonHelp,Fri Oct 06 10:57:46 +0000 2017,Fri Oct 06 11:08:00 +0000 2017
281151,281150,The @115850 sale is crap. The 10% cashback is only upto Rs.2000 and no discounts available on high-end laptops. #soundsbetterthanitis,The sale is crap. The 10% cashback is only upto Rs.2000 and no discounts available on high-end laptops. #soundsbetterthanitis,@182992 I'll be sure to forward your feedback internally. ^PS,I'll be sure to forward your feedback internally.,,AmazonHelp,Fri Oct 06 10:45:23 +0000 2017,Fri Oct 06 11:07:00 +0000 2017
281153,281152,"@AmazonHelp I received a very bad quality product, i want a refund and amazon guy is saying he cant help me.. Order no: 406-6200198-1381151","I received a very bad quality product, i want a refund and amazon guy is saying he cant help me.. Order no: 406-6200198-1381151","@182993 Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public. ^VM","Please don’t provide your order details, we consider them as personal information. Our Twitter page is visible to public.",,AmazonHelp,Fri Oct 06 10:43:40 +0000 2017,Fri Oct 06 11:06:04 +0000 2017
281153,281154,"@AmazonHelp I received a very bad quality product, i want a refund and amazon guy is saying he cant help me.. Order no: 406-6200198-1381151","I received a very bad quality product, i want a refund and amazon guy is saying he cant help me.. Order no: 406-6200198-1381151",@182993 Please drop your details here: https://t.co/2Y1otii6Vz and we'll reach out to you. ^VM,Please drop your details here: https://t.co/2Y1otii6Vz and we'll reach out to you.,https://t.co/2Y1otii6Vz,AmazonHelp,Fri Oct 06 10:43:40 +0000 2017,Fri Oct 06 11:06:00 +0000 2017
281162,281160,Is it the colour!?@115850 #AmazonGreatIndianFestival https://t.co/FxkSdO46J5,Is it the colour!? #AmazonGreatIndianFestival https://t.co/FxkSdO46J5,"@182995 Hi, could you please elaborate the issue? ^HN","Hi, could you please elaborate the issue?",,AmazonHelp,Fri Oct 06 10:55:08 +0000 2017,Fri Oct 06 11:06:00 +0000 2017
281153,281155,"@AmazonHelp I received a very bad quality product, i want a refund and amazon guy is saying he cant help me.. Order no: 406-6200198-1381151","I received a very bad quality product, i want a refund and amazon guy is saying he cant help me.. Order no: 406-6200198-1381151",@182993 That's sad to hear about the quality you received from our website. Let me investigate this further. (1/2) ^VM,That's sad to hear about the quality you received from our website. Let me investigate this further. (1/2),,AmazonHelp,Fri Oct 06 10:43:40 +0000 2017,Fri Oct 06 11:05:36 +0000 2017
281165,281164,@AmazonHelp can someone tell how long does it take for a callback from your end regarding a concern? Which era are we in?,can someone tell how long does it take for a callback from your end regarding a concern? Which era are we in?,@175066 to your registered email address at the earliest. (2/2) ^AU,to your registered email address at the earliest. (2/2),,AmazonHelp,Fri Oct 06 09:05:21 +0000 2017,Fri Oct 06 11:05:36 +0000 2017
281165,281166,@AmazonHelp can someone tell how long does it take for a callback from your end regarding a concern? Which era are we in?,can someone tell how long does it take for a callback from your end regarding a concern? Which era are we in?,"@175066 Apologies for the experience, If you've filled your details in the link shared earlier, you'll be getting a response (1/2)^AU","Apologies for the experience, If you've filled your details in the link shared earlier, you'll be getting a response (1/2)",,AmazonHelp,Fri Oct 06 09:05:21 +0000 2017,Fri Oct 06 11:05:00 +0000 2017
281170,281169,"@115850 Now, ur cust care says the order will be delivered by Monday.Then what's the use of my prime subscription? I cant even cancel the order! Bad","Now, ur cust care says the order will be delivered by Monday.Then what's the use of my prime subscription? I cant even cancel the order! Bad",@182997 Apologies for the delay. Please drop your details here: https://t.co/jPJGkTYd0p we'll connect with you on this. ^RB,Apologies for the delay. Please drop your details here: https://t.co/jPJGkTYd0p we'll connect with you on this.,https://t.co/jPJGkTYd0p,AmazonHelp,Fri Oct 06 10:13:19 +0000 2017,Fri Oct 06 11:03:31 +0000 2017
281175,281173,"@115850 bought this product, page said its returnable.nw when I login to return,  it says product cant returned. 
 #customer #grievance #amazonindia https://t.co/4QmpNnbPRW","bought this product, page said its returnable.nw when I login to return, it says product cant returned. #customer #grievance #amazonindia https://t.co/4QmpNnbPRW",@182998 Sorry to know you're having trouble with returns. Kindly connect with us here: https://t.co/R3EfhzgU8B. We'll help. ^PS,Sorry to know you're having trouble with returns. Kindly connect with us here: https://t.co/R3EfhzgU8B. We'll help.,https://t.co/R3EfhzgU8B.,AmazonHelp,Fri Oct 06 10:37:56 +0000 2017,Fri Oct 06 11:03:00 +0000 2017
281183,281181,"@AmazonHelp Indeed,I have received and mail 
And they refuse to refund my money, even though I have proof of acknowledgement that I returned the product","Indeed,I have received and mail And they refuse to refund my money, even though I have proof of acknowledgement that I returned the product",@176641 Sorry for the hassle. Please revert to the email you've received from us and we'll check this for you. ^HN,Sorry for the hassle. Please revert to the email you've received from us and we'll check this for you.,,AmazonHelp,Fri Oct 06 10:46:20 +0000 2017,Fri Oct 06 11:03:00 +0000 2017
281187,281186,I want the product &amp;an apology letter from the Amazon delivery services and the customer service supervisor Ajay Desai @115850 @AmazonHelp,I want the product &an apology letter from the Amazon delivery services and the customer service supervisor Ajay Desai,@178550 I understand how frustrating this is and I'm sorry about this. Please revert our email for further updates and queries. ^HN,I understand how frustrating this is and I'm sorry about this. Please revert our email for further updates and queries.,,AmazonHelp,Fri Oct 06 10:45:46 +0000 2017,Fri Oct 06 11:01:00 +0000 2017
281190,281188,@115850 @118702 how exchange my mobile on ur site can you tell me #help,how exchange my mobile on ur site can you tell me #help,@183000 I'll be glad to help you with this. Please follow the instructions mentioned here:https://t.co/nyHkiIlqRO for exchange. ^HA,I'll be glad to help you with this. Please follow the instructions mentioned here:https://t.co/nyHkiIlqRO for exchange.,https://t.co/nyHkiIlqRO,AmazonHelp,Fri Oct 06 10:44:13 +0000 2017,Fri Oct 06 11:00:28 +0000 2017
281196,281195,@115850 I will never shop again. Will choose Flipkart for being genuine and for not showing two fraud amounts. Will suggest my frnds also,I will never shop again. Will choose Flipkart for being genuine and for not showing two fraud amounts. Will suggest my frnds also,@183001 Please don't provide your order details as we consider it personal info. Our twitter page is visible to public.(2/2) ^CB,Please don't provide your order details as we consider it personal info. Our twitter page is visible to public.(2/2),,AmazonHelp,Fri Oct 06 10:46:23 +0000 2017,Fri Oct 06 11:00:28 +0000 2017
281199,281198,Bought 1plus 5.It has battery issues but Amazon won't call back/reply to my emails.@115850 @115821 @AmazonHelp #disappointed,Bought 1plus 5.It has battery issues but Amazon won't call back/reply to my emails. #disappointed,@183002 I'm sorry for the experience. Could you kindly contact us here: https://t.co/vlvfJr4nN9? We'll sort it out right away. ^OS,I'm sorry for the experience. Could you kindly contact us here: https://t.co/vlvfJr4nN9? We'll sort it out right away.,https://t.co/vlvfJr4nN9,AmazonHelp,Fri Oct 06 09:10:37 +0000 2017,Fri Oct 06 11:00:28 +0000 2017
281196,281197,@115850 I will never shop again. Will choose Flipkart for being genuine and for not showing two fraud amounts. Will suggest my frnds also,I will never shop again. Will choose Flipkart for being genuine and for not showing two fraud amounts. Will suggest my frnds also,@183001 Allow our support team to look into this. You can connect with us here: https://t.co/R3EfhzgU8B. (1/2) ^CB,Allow our support team to look into this. You can connect with us here: https://t.co/R3EfhzgU8B. (1/2),https://t.co/R3EfhzgU8B.,AmazonHelp,Fri Oct 06 10:46:23 +0000 2017,Fri Oct 06 10:59:32 +0000 2017
281202,281201,Looks genuine @AmazonHelp just let me go get my bank account details..... 😱 https://t.co/ZtA8iE2boO,Looks genuine just let me go get my bank account details..... 😱 https://t.co/ZtA8iE2boO,@183003 Thanks for making us aware. Please forward onto __email__. Here's more info: http:https://t.co/szbmOSyVzs ^PK,Thanks for making us aware. Please forward onto __email__. Here's more info: http:https://t.co/szbmOSyVzs,https://t.co/szbmOSyVzs,AmazonHelp,Fri Oct 06 10:49:26 +0000 2017,Fri Oct 06 10:59:32 +0000 2017
281206,281204,Dear @115850 please solve my query. i need your help on urgent basis. ur cse are not ready fr help me #boughtmotog5splusfrmamazon,Dear please solve my query. i need your help on urgent basis. ur cse are not ready fr help me #boughtmotog5splusfrmamazon,@183004 We are here to help you. Kindly elaborate on your concern and we'll look into it. ^GK,We are here to help you. Kindly elaborate on your concern and we'll look into it.,,AmazonHelp,Fri Oct 06 10:40:54 +0000 2017,Fri Oct 06 10:58:57 +0000 2017
281205,281207,@AmazonHelp i bought motog5s plus frm ur site and i found some prob bt now ur CSE are not attending my call.,i bought motog5s plus frm ur site and i found some prob bt now ur CSE are not attending my call.,@183004 Apologies for the unpleasant experience. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll contact you. ^GS,Apologies for the unpleasant experience. Kindly share your details here: https://t.co/GIJyeYqKE0 and I'll contact you.,https://t.co/GIJyeYqKE0,AmazonHelp,Fri Oct 06 11:00:08 +0000 2017,Fri Oct 06 11:17:00 +0000 2017
281324,281323,"No refund of my money since one month, name mismatch in cheque and bank a/c @AmazonHelp   order no #403-8295304-4660353","No refund of my money since one month, name mismatch in cheque and bank a/c order no #403-8295304-4660353",@183033 personal information. Our Twitter page is public. 3/3 ^SH,personal information. Our Twitter page is public. 3/3,,AmazonHelp,Fri Oct 06 11:04:29 +0000 2017,Fri Oct 06 11:28:28 +0000 2017
281335,281334,@115821 what’s the point in paying for #amazonprime when non of your packages are delivered in 2 days?,what’s the point in paying for #amazonprime when non of your packages are delivered in 2 days?,"@183035 Hello, are we missing the guaranteed delivery dates that are being provided via email to you ? ^CR","Hello, are we missing the guaranteed delivery dates that are being provided via email to you ?",,AmazonHelp,Fri Oct 06 11:21:50 +0000 2017,Fri Oct 06 11:28:00 +0000 2017
281338,281336,@AmazonHelp @115850 this no. Is switched off. I can't trace the agent. Pls help https://t.co/GhUpRLBp2s,this no. Is switched off. I can't trace the agent. Pls help https://t.co/GhUpRLBp2s,"@183036 end of the day, the item should be delivered. (2/2) ^GK","end of the day, the item should be delivered. (2/2)",,AmazonHelp,Fri Oct 06 11:09:45 +0000 2017,Fri Oct 06 11:28:00 +0000 2017
281337,281339,@AmazonHelp I've been trying his number since the time I got the sms. It's continuously switched off,I've been trying his number since the time I got the sms. It's continuously switched off,@183036 Please wait till 8 PM and I'm positive that the package will be delivered. ^HN,Please wait till 8 PM and I'm positive that the package will be delivered.,,AmazonHelp,Fri Oct 06 11:45:53 +0000 2017,Fri Oct 06 12:10:25 +0000 2017
281340,281341,@AmazonHelp Alright. In case you could provide any other number?,Alright. In case you could provide any other number?,@183036 Request you to please get in touch with our support team for that using this link : https://t.co/TdDksLo6Mf. ^SK,Request you to please get in touch with our support team for that using this link : https://t.co/TdDksLo6Mf.,https://t.co/TdDksLo6Mf.,AmazonHelp,Fri Oct 06 12:13:05 +0000 2017,Fri Oct 06 12:47:00 +0000 2017
281342,281343,"@AmazonHelp What excuses your CCEs  give.  I've got sms for an early delivery, he is stuck on 9th Oct.","What excuses your CCEs give. I've got sms for an early delivery, he is stuck on 9th Oct.",@183036 We deliver orders by 8 PM on the Estimated Delivery Date. I request you to kindly wait till the time and 1/2 ^SB,We deliver orders by 8 PM on the Estimated Delivery Date. I request you to kindly wait till the time and 1/2,,AmazonHelp,Fri Oct 06 14:21:59 +0000 2017,Fri Oct 06 14:26:31 +0000 2017
281342,281344,"@AmazonHelp What excuses your CCEs  give.  I've got sms for an early delivery, he is stuck on 9th Oct.","What excuses your CCEs give. I've got sms for an early delivery, he is stuck on 9th Oct.",@183036 I'm positive that the order would be delivered. 2/2 ^SB,I'm positive that the order would be delivered. 2/2,,AmazonHelp,Fri Oct 06 14:21:59 +0000 2017,Fri Oct 06 14:38:00 +0000 2017
281345,281347,@AmazonHelp The parcel didn't even arrive. Whom do I make the payment to? Ghost?,The parcel didn't even arrive. Whom do I make the payment to? Ghost?,@183036 and I'll reach out to you with an update soon. 2/2^EM,and I'll reach out to you with an update soon. 2/2,,AmazonHelp,Sat Oct 07 03:48:42 +0000 2017,Sat Oct 07 04:53:56 +0000 2017
281345,281348,@AmazonHelp The parcel didn't even arrive. Whom do I make the payment to? Ghost?,The parcel didn't even arrive. Whom do I make the payment to? Ghost?,"@183036 I'm sorry about the miss. We'd like to have a closer look here, kindly drop in your details:https://t.co/beaaDm0muc 1/2^EM","I'm sorry about the miss. We'd like to have a closer look here, kindly drop in your details:https://t.co/beaaDm0muc 1/2",https://t.co/beaaDm0muc,AmazonHelp,Sat Oct 07 03:48:42 +0000 2017,Sat Oct 07 04:53:56 +0000 2017
281346,281350,@AmazonHelp What nonsense is this now? I had been coordinating with you guys and this msg  is what I get in the Morning https://t.co/ACsnmZDqth,What nonsense is this now? I had been coordinating with you guys and this msg is what I get in the Morning https://t.co/ACsnmZDqth,@183036 link shared above. Kindly check for any updates &amp; we'll follow up with your concern till it gets resolved. 2/2 ^MJ,link shared above. Kindly check for any updates & we'll follow up with your concern till it gets resolved. 2/2,,AmazonHelp,Sat Oct 07 03:47:55 +0000 2017,Sat Oct 07 05:07:58 +0000 2017
281352,281353,@AmazonHelp I DON'T WANT TO GET INTO THE PROCESS. WANT TO KNOW WHEN MY PARCEL WILL BE  DELIVERED. JUST LET ME KNOW WHEN. OK? DON'T BEAT AROUND THE BUSH,I DON'T WANT TO GET INTO THE PROCESS. WANT TO KNOW WHEN MY PARCEL WILL BE DELIVERED. JUST LET ME KNOW WHEN. OK? DON'T BEAT AROUND THE BUSH,@183036 We'll not be able to share order information over Twitter. Kindly check the correspondence we sent to 1/2 ^SH,We'll not be able to share order information over Twitter. Kindly check the correspondence we sent to 1/2,,AmazonHelp,Sat Oct 07 05:11:22 +0000 2017,Sat Oct 07 05:28:56 +0000 2017
281355,281356,@AmazonHelp The update that u're talking about is of yesterday. Wht do you want me to do? Spoil my day waiting for ur goddamn agent whose number is off,The update that u're talking about is of yesterday. Wht do you want me to do? Spoil my day waiting for ur goddamn agent whose number is off,@183036 end of the day and I'm positive your order will be delivered. 2/2 ^SH,end of the day and I'm positive your order will be delivered. 2/2,,AmazonHelp,Sat Oct 07 05:44:21 +0000 2017,Sat Oct 07 06:12:29 +0000 2017
281358,281359,@AmazonHelp You have spoiled my yesterday. With the same msg. You are not helping #AmazonGreatIndianFestival #amazon you have worst service https://t.co/Wr13LJ7BBp,You have spoiled my yesterday. With the same msg. You are not helping #AmazonGreatIndianFestival #amazon you have worst service https://t.co/Wr13LJ7BBp,@183036 I'd like to take a closer look into it. Please fill in this form: https://t.co/GIJyeYqKE0 and I'll revert shortly. ^AB,I'd like to take a closer look into it. Please fill in this form: https://t.co/GIJyeYqKE0 and I'll revert shortly.,https://t.co/GIJyeYqKE0,AmazonHelp,Sat Oct 07 06:29:40 +0000 2017,Sat Oct 07 06:56:53 +0000 2017
281355,281357,@AmazonHelp The update that u're talking about is of yesterday. Wht do you want me to do? Spoil my day waiting for ur goddamn agent whose number is off,The update that u're talking about is of yesterday. Wht do you want me to do? Spoil my day waiting for ur goddamn agent whose number is off,"@183036 Unfortunately, we'll not be able to promise delivery at a specific time frame. Kindly wait until the 1/2 ^SH","Unfortunately, we'll not be able to promise delivery at a specific time frame. Kindly wait until the 1/2",,AmazonHelp,Sat Oct 07 05:44:21 +0000 2017,Sat Oct 07 06:12:29 +0000 2017
281346,281351,@AmazonHelp What nonsense is this now? I had been coordinating with you guys and this msg  is what I get in the Morning https://t.co/ACsnmZDqth,What nonsense is this now? I had been coordinating with you guys and this msg is what I get in the Morning https://t.co/ACsnmZDqth,@183036 Our correspondence will be sent to your registered email account If you have already filled your details in the 1/2 ^MJ,Our correspondence will be sent to your registered email account If you have already filled your details in the 1/2,,AmazonHelp,Sat Oct 07 03:47:55 +0000 2017,Sat Oct 07 05:07:28 +0000 2017
281324,281325,"No refund of my money since one month, name mismatch in cheque and bank a/c @AmazonHelp   order no #403-8295304-4660353","No refund of my money since one month, name mismatch in cheque and bank a/c order no #403-8295304-4660353",@183033 get back to you. Please don’t provide your details as we consider them to be 2/3 ^SH,get back to you. Please don’t provide your details as we consider them to be 2/3,,AmazonHelp,Fri Oct 06 11:04:29 +0000 2017,Fri Oct 06 11:28:00 +0000 2017
281364,281362,Ordered Echo Dot. Asked another invite for Echo :P. Can't wait till Nov. Bring it fast please @115850 :),Ordered Echo Dot. Asked another invite for Echo :P. Can't wait till Nov. Bring it fast please :),"@183037 for all Amazon customers, but I hope you get the chance to try out our device! (3/3) ^VM","for all Amazon customers, but I hope you get the chance to try out our device! (3/3)",,AmazonHelp,Fri Oct 06 11:06:43 +0000 2017,Fri Oct 06 11:28:00 +0000 2017
281364,281365,Ordered Echo Dot. Asked another invite for Echo :P. Can't wait till Nov. Bring it fast please @115850 :),Ordered Echo Dot. Asked another invite for Echo :P. Can't wait till Nov. Bring it fast please :),"@183037 I don't have additional information as to how our selection process works, or when this device will be available (2/3) ^VM","I don't have additional information as to how our selection process works, or when this device will be available (2/3)",,AmazonHelp,Fri Oct 06 11:06:43 +0000 2017,Fri Oct 06 11:28:00 +0000 2017
281368,281367,@115850 hey my tracking id is  219135358485 it is supposed to be delivered today can u pls lemme know the time at which it wil b delivered,hey my tracking id is 219135358485 it is supposed to be delivered today can u pls lemme know the time at which it wil b delivered,"@183038 Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​(2/2) ^RD","Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​(2/2)",,AmazonHelp,Fri Oct 06 09:15:18 +0000 2017,Fri Oct 06 11:28:00 +0000 2017
281368,281369,@115850 hey my tracking id is  219135358485 it is supposed to be delivered today can u pls lemme know the time at which it wil b delivered,hey my tracking id is 219135358485 it is supposed to be delivered today can u pls lemme know the time at which it wil b delivered,@183038 Kindly contact us here https://t.co/00q4Sqj9zL and we'll look into the issue.(1/2) ^RD,Kindly contact us here https://t.co/00q4Sqj9zL and we'll look into the issue.(1/2),https://t.co/00q4Sqj9zL,AmazonHelp,Fri Oct 06 09:15:18 +0000 2017,Fri Oct 06 11:27:30 +0000 2017
281370,281371,@AmazonHelp My order is delivered. Thx.,My order is delivered. Thx.,"@183038 That's amazing. How are you liking your new product? If I may, what is it? ^HA","That's amazing. How are you liking your new product? If I may, what is it?",,AmazonHelp,Fri Oct 06 11:45:52 +0000 2017,Fri Oct 06 11:53:31 +0000 2017
